Date,GBP_Spot,GBP_1W,GBP_1M,GBP_2M,GBP_LIBOR_1W,GBP_LIBOR_1M,GBP_LIBOR_2M,AUD_Spot,AUD_1M,AUD_2M,AUD_LIBOR_1M,AUD_LIBOR_2M,USD_Spot,USD_1W,USD_1M,USD_2M,USD_LIBOR_1W,USD_LIBOR_1M,USD_LIBOR_2M,JPY_LIBOR_1W,JPY_LIBOR_1M,JPY_LIBOR_2M
9/21/2007,233.345,233.1426,232.3592,231.2898,5.82625,6.26375,6.32375,100.089,99.5943,99.1018,6.7775,6.835,115.5,115.4165,115.0777,114.6594,5.0375,5.13125,5.17125,0.91875,0.85625,0.89625
9/24/2007,232.275,232.0369,231.2494,230.2134,5.95875,6.25,6.315,99.7,99.21,98.7144,6.775,6.81,114.87,114.7728,114.4507,114.034,5.0525,5.12875,5.17,0.90625,0.8525,0.8975
9/25/2007,231.705,231.4673,230.6265,229.6558,5.88125,6.2375,6.30125,100.223,99.6981,99.2304,6.765,6.82,114.78,114.6818,114.3328,113.9419,5.0725,5.12875,5.16875,0.92125,0.8525,0.9
9/26/2007,232.94,232.7183,231.8614,230.877,5.8675,6.205,6.27375,101.295,100.7605,100.269,6.745,6.815,115.56,115.4688,115.1096,114.7077,5.07125,5.12875,5.16813,0.95875,0.85125,0.9
9/27/2007,234.453,234.189,233.409,232.3477,6,6.1925,6.2625,101.753,101.2433,100.7408,6.7425,6.8375,115.63,115.5203,115.1998,114.7719,5.0625,5.1275,5.16875,0.78875,0.85,0.9025
9/28/2007,235.04,234.8085,234.0013,232.9836,6,6.18375,6.25125,101.923,101.3799,100.9163,6.745,6.8325,114.81,114.7129,114.3766,113.9644,5.06125,5.12375,5.16625,0.73875,0.805,0.895
10/1/2007,236.53,236.2981,235.4175,234.4967,5.89625,6.15875,6.225,103.505,102.9481,102.4903,6.7275,6.81,115.74,115.6427,115.2748,114.9007,5.05563,5.12063,5.16625,0.71125,0.79,0.87625
10/2/2007,236.32,236.0846,235.2385,234.2945,5.8925,6.14625,6.205,102.275,101.7409,101.2734,6.7225,6.815,115.75,115.6513,115.301,114.912,5.06125,5.12625,5.16938,0.68625,0.7825,0.87375
10/3/2007,237.24,237.0054,236.1857,235.2089,5.88875,6.1075,6.1825,103.087,102.5624,102.0685,6.7525,6.8275,116.75,116.6513,116.3094,115.9031,5.05625,5.125,5.16875,0.6675,0.7625,0.86438
10/4/2007,237.44,237.1989,236.3687,235.3471,5.86625,6.08625,6.16125,103.4,102.8708,102.3557,6.7575,6.8325,116.46,116.361,116.0193,115.5963,5.04625,5.125,5.1675,0.65375,0.75813,0.86
10/5/2007,238.898,238.6606,237.7134,236.8131,5.86375,6.0675,6.155,104.973,104.3767,103.9214,6.765,6.8325,116.97,116.8698,116.4832,116.1106,5.02625,5.12188,5.16563,0.63625,0.75125,0.85625
10/8/2007,239.045,238.799,237.8787,236.9582,5.87125,6.06063,6.15125,104.925,104.3383,103.8746,6.7575,6.845,117.42,117.3189,116.9331,116.5571,5.01625,5.12,5.16688,0.645,0.75263,0.855
10/9/2007,238.67,238.4229,237.5183,236.5817,5.88,6.0725,6.1575,105.49,104.9059,104.431,6.8125,6.8675,117.14,117.0395,116.6693,116.2795,4.9975,5.11625,5.16438,0.63,0.74625,0.855
10/10/2007,239.478,239.2337,238.3616,237.3863,5.87875,6.08125,6.175,105.295,104.7376,104.249,6.8075,6.8525,117.25,117.1497,116.7952,116.3986,4.98875,5.11,5.16125,0.63,0.745,0.8525
10/11/2007,238.26,238.0193,237.185,236.1092,5.87375,6.08875,6.18375,105.623,105.0843,104.543,6.7475,6.8475,117.28,117.1816,116.8429,116.4076,4.9775,5.09125,5.155,0.6325,0.73375,0.85188
10/12/2007,239.46,239.2169,238.385,237.3321,5.87875,6.08813,6.18375,106.388,105.8466,105.3169,6.72,6.8475,117.61,117.5109,117.1759,116.7543,4.9475,5.06,5.13375,0.63375,0.7225,0.84938
10/15/2007,239.83,239.5861,238.6779,237.7239,5.895,6.09063,6.19625,105.52,104.9503,104.4742,6.695,6.845,117.4,117.3013,116.9361,116.5598,4.92625,5.045,5.11688,0.63125,0.7175,0.84188
10/16/2007,237.67,237.428,236.5592,235.5814,5.88375,6.08688,6.19125,103.855,103.3086,102.8211,6.6925,6.825,116.92,116.8213,116.4694,116.0817,4.91875,5.035,5.1075,0.62625,0.71313,0.83
10/17/2007,238.045,237.8041,236.9709,235.9597,5.8675,6.08563,6.18563,103.995,103.464,102.9556,6.685,6.81,116.68,116.5821,116.245,115.8423,4.89875,5.02125,5.0975,0.61875,0.705,0.82125
10/18/2007,236.405,236.1724,235.2021,234.1681,5.85625,6.07625,6.18,103.645,103.0551,102.5393,6.67,6.8175,115.63,115.5321,115.1675,114.765,4.88625,4.9975,5.08,0.6125,0.6925,0.81125
10/19/2007,234.965,234.7238,233.7949,232.7551,5.8525,6.06375,6.17438,101.945,101.3783,100.8639,6.645,6.7875,114.52,114.4229,114.0612,113.6745,4.86125,4.95,5.04625,0.6025,0.68125,0.805
10/22/2007,232.875,232.6363,231.7497,230.7155,5.85,6.05813,6.16625,101.522,100.9616,100.4471,6.67,6.7925,114.55,114.4538,114.1073,113.7175,4.8425,4.8925,4.99125,0.605,0.6725,0.78875
10/23/2007,235.415,235.1761,234.3082,233.2678,5.8475,6.0475,6.16125,103.135,102.583,102.0652,6.665,6.7925,114.78,114.6843,114.348,113.9615,4.84875,4.8725,4.965,0.5975,0.65625,0.77
10/24/2007,234.225,233.9882,233.1592,232.1054,5.83625,6.04125,6.15375,103.175,102.6347,102.1022,6.7425,6.8975,114.27,114.1756,113.8582,113.4743,4.84625,4.85625,4.9475,0.59125,0.65,0.76
10/25/2007,234.208,233.9674,233.1426,232.1583,5.83375,6.0375,6.1425,103.775,103.2315,102.7286,6.7725,6.88,114.18,114.086,113.7717,113.4027,4.80875,4.81875,4.8875,0.58875,0.64,0.75063
10/26/2007,234.355,234.1151,233.2928,232.3511,5.8325,6.03375,6.1375,104.88,104.3357,103.8455,6.75,6.8525,114.19,114.0969,113.7848,113.4325,4.8,4.7925,4.8475,0.59125,0.63125,0.73875
10/29/2007,236.47,236.2304,235.4409,234.4767,5.835,6.03188,6.13188,105.645,105.1133,104.613,6.72,6.825,114.66,114.568,114.2685,113.9165,4.77875,4.7525,4.8025,0.60125,0.62875,0.7375
10/30/2007,237.035,236.7922,235.9326,234.8469,5.8475,6.02875,6.1325,105.34,104.7736,104.2111,6.7175,6.91,114.64,114.5469,114.2207,113.8125,4.75125,4.71625,4.91125,0.605,0.6325,0.855
10/31/2007,240.075,239.8307,238.9953,237.8877,5.8575,6.02875,6.13438,107.833,107.2705,106.6901,6.7275,6.9225,115.44,115.347,115.0305,114.6173,4.71375,4.70625,4.89625,0.5975,0.62313,0.8525
11/1/2007,238.515,238.2411,237.4767,236.3283,5.84,5.99625,6.2675,104.608,104.072,103.4884,6.75,6.9825,114.67,114.5654,114.2768,113.8526,4.65,4.6875,4.88375,0.5975,0.62375,0.8525
11/2/2007,239.945,239.7026,238.9086,237.7876,5.82375,5.9675,6.26375,106.03,105.4957,104.9274,6.7425,6.975,114.86,114.7684,114.4695,114.0595,4.65,4.6775,4.86938,0.595,0.62375,0.85
11/5/2007,238.32,238.0809,237.3003,236.2372,5.825,5.94813,6.26625,105.46,104.9214,104.3859,6.6975,6.945,114.55,114.459,114.1599,113.7613,4.64625,4.6675,4.875,0.59125,0.6225,0.84625
11/6/2007,239.493,239.2525,238.398,237.3942,5.82,5.93,6.26063,106.555,105.9835,105.4583,6.71,6.95,114.73,114.639,114.3128,113.9355,4.64563,4.66688,4.89875,0.5925,0.62125,0.85
11/7/2007,236.905,236.6668,235.8525,234.8139,5.81375,5.92,6.25875,104.52,103.9747,103.4348,6.7325,6.9475,112.63,112.5414,112.235,111.85,4.63375,4.665,4.89938,0.5925,0.62125,0.8475
11/8/2007,237.315,237.0743,236.2855,235.1481,5.81875,5.91563,6.25,104.35,103.8215,103.2384,6.77,6.975,112.6,112.5115,112.2189,111.799,4.6275,4.66,4.88938,0.5925,0.62063,0.84875
11/9/2007,231.37,231.1334,230.3677,229.2578,5.8275,5.92125,6.25875,100.912,100.3986,99.8388,6.755,6.9825,110.69,110.6025,110.3166,109.909,4.62625,4.65938,4.88125,0.59125,0.62125,0.85
11/12/2007,224.615,224.3848,223.6382,222.5924,5.835,5.92375,6.265,95.83,95.3456,94.835,6.7325,6.9825,109.41,109.3224,109.0421,108.6557,4.62375,4.65313,4.87438,0.59375,0.62,0.85188
11/13/2007,229.675,229.322,228.6017,227.6137,5.8475,5.93125,6.2725,99.325,98.7871,98.3025,6.7525,7.0075,110.9,110.7746,110.5003,110.1415,4.6275,4.65188,4.87188,0.59625,0.62125,0.85688
11/14/2007,228.48,228.1506,227.457,226.4628,5.8575,5.95,6.29125,99.65,99.1254,98.6189,6.745,6.99,111.33,111.2024,110.9389,110.567,4.66375,4.65813,4.88,0.6,0.63,0.86375
11/15/2007,225.57,225.3358,224.5733,223.4286,5.875,5.9575,6.35375,97.703,97.1992,96.6357,6.7525,7.0375,110.31,110.2184,109.9216,109.4875,4.71375,4.68625,4.90688,0.60125,0.63,0.86813
11/16/2007,228.22,227.9833,227.2066,226.0718,5.88625,5.98875,6.44125,99.18,98.6747,98.116,6.7575,7.04,111.09,110.9991,110.7022,110.2718,4.7425,4.74,4.9475,0.6025,0.63125,0.885
11/19/2007,225.06,224.8249,224.0505,222.9528,5.92375,6.01,6.4975,97.045,96.5485,96.0131,6.78,7.0325,109.77,109.6803,109.3855,108.9682,4.73,4.7675,4.98438,0.6,0.63125,0.895
11/20/2007,227.25,227.0122,226.2102,225.0851,5.95,6.03375,6.545,98.13,97.6131,97.0611,6.7875,7.065,109.98,109.8893,109.5934,109.158,4.7475,4.78,5.00188,0.6,0.63125,0.89875
11/21/2007,223.91,223.6771,222.8962,221.7997,5.93625,6.04125,6.5725,94.39,93.8901,93.3628,6.815,7.1275,108.42,108.3303,108.0425,107.6243,4.75,4.78313,5.0175,0.60125,0.6325,0.9
11/22/2007,223.6,223.3694,222.6069,221.5101,5.89375,6.045,6.58,94.512,94.021,93.4947,6.8375,7.065,108.44,108.3512,108.0625,107.6525,4.77375,4.78875,5.035,0.6,0.63563,0.90625
11/23/2007,223.41,223.1812,222.4242,221.329,5.86625,6.04563,6.58,95.05,94.557,94.0319,6.855,7.1,108.29,108.2018,107.9138,107.4945,4.77,4.79313,5.04688,0.60125,0.6375,0.90938
11/26/2007,222.465,222.2361,221.4809,220.4151,5.88,6.04875,6.60125,93.445,92.959,92.4522,6.8675,7.1575,107.41,107.3213,107.0339,106.635,4.795,4.8,5.05688,0.60375,0.64125,0.91531
11/27/2007,225.43,225.2032,224.4594,223.3626,5.90125,6.05375,6.61125,95.615,95.1345,94.6071,6.8325,7.165,108.97,108.8794,108.6006,108.18,4.8075,4.80875,5.0675,0.61,0.64656,0.92875
11/28/2007,229.133,228.8957,228.1537,226.9625,5.91125,6.06563,6.63875,97.89,97.4269,96.8349,6.8225,7.17,110.03,109.9363,109.657,109.1975,4.8425,4.82188,5.08563,0.61875,0.65625,0.93891
11/29/2007,226.61,226.3762,225.5029,224.4288,5.94125,6.08125,6.64875,96.9,96.3809,95.8483,6.995,7.195,109.94,109.8483,109.5028,109.1035,4.8675,5.225,5.1375,0.62625,1.00375,0.95625
11/30/2007,228.755,228.5205,227.66,226.5862,5.97375,6.09125,6.65375,98.372,97.8763,97.3459,6.9625,7.11,111.24,111.148,110.8139,110.4098,4.87375,5.23625,5.15,0.625,0.99625,0.96375
12/3/2007,228.21,227.98,227.061,226.0709,5.91,6.715,6.6625,97.28,96.7677,96.2677,6.9,7.1025,110.47,110.3804,110.0208,109.6516,4.8675,5.24563,5.16,0.61875,0.9825,0.96125
12/4/2007,226.235,226.0087,225.1449,224.1276,5.91,6.74875,6.69938,96,95.5164,95.0105,6.8675,7.12,109.87,109.7807,109.4399,109.0605,4.875,5.25188,5.17,0.615,0.98125,0.975
12/5/2007,224.72,224.495,223.6688,222.6374,5.88375,6.75,6.70188,96.47,95.9875,95.473,6.8475,7.08,110.9,110.8095,110.4808,110.0895,4.86375,5.25,5.1725,0.61625,0.98125,0.98063
12/6/2007,225.765,225.5379,224.7146,223.6464,5.7725,6.7475,6.69625,97.845,97.354,96.8147,6.9475,7.1,111.32,111.2294,110.9096,110.5,4.85,5.2425,5.16813,0.61625,0.985,0.99375
12/7/2007,226.778,226.5477,225.7103,224.6657,5.71,6.6575,6.64125,97.843,97.3455,96.8154,6.95,7.115,111.69,111.6,111.2721,110.873,4.73625,5.2375,5.16,0.6125,0.99,0.99875
12/10/2007,228.555,228.3221,227.3704,226.4302,5.71375,6.695,6.65375,98.828,98.2714,97.7892,6.965,7.125,111.71,111.6213,111.2495,110.8991,4.59875,5.23188,5.155,0.61625,0.98938,0.9975
12/11/2007,225.105,224.8763,224.0044,223.0195,5.72,6.73875,6.66875,96.645,96.1317,95.6418,7.045,7.1775,110.66,110.5745,110.2445,109.8695,4.45,5.20375,5.13438,0.61,1.005,1.01625
12/12/2007,229.75,229.5226,228.6516,227.6469,5.71125,6.74625,6.67375,99.104,98.5821,98.0741,7.09,7.2175,112.24,112.1554,111.8347,111.4655,4.36875,5.1025,5.085,0.60375,1.005,1.0125
12/13/2007,229.08,228.7733,228.0026,226.9233,5.655,6.60375,6.55625,98.3,97.7877,97.2406,7.1275,7.2425,112.22,112.1117,111.8207,111.414,4.36125,5.0275,5.01,0.605,1,1.01
12/14/2007,228.52,228.2273,227.4283,226.3982,5.6425,6.5925,6.5475,97.49,96.9756,96.4494,7.0175,7.2175,113.28,113.1818,112.8612,112.464,4.3525,4.99625,4.9825,0.6075,1,1.01313
12/17/2007,228.205,227.937,226.9487,226.0404,5.64125,6.54125,6.49625,96.83,96.2491,95.7798,7,7.13,112.95,112.8617,112.4537,112.1107,4.36375,4.965,4.955,0.60625,0.99,1.00125
12/18/2007,228.45,228.2309,227.291,226.3891,5.6325,6.49125,6.4425,97.57,97.0221,96.5429,7.03,7.1575,113.4,113.3155,112.9435,112.5929,4.38625,4.94875,4.93813,0.60125,0.9675,0.9825
12/19/2007,226.608,226.368,225.5345,224.6268,5.61125,6.2975,6.25,97.435,96.9039,96.4015,7.045,7.1825,113.43,113.3231,113.004,112.6365,4.38875,4.93188,4.92313,0.6,0.92,0.945
12/20/2007,224.415,224.1338,223.3856,222.49,5.59625,6.21875,6.18125,97.175,96.6437,96.163,6.965,7.155,113.14,113.015,112.7153,112.3653,4.39125,4.89625,4.895,1.03,0.89875,0.93625
12/21/2007,226.165,225.8884,225.0729,224.2197,5.59,6.14625,6.1275,98.903,98.3282,97.8618,6.9525,7.1575,114.05,113.9254,113.5959,113.2584,5.09375,4.865,4.86125,1.02875,0.87375,0.9325
12/24/2007,225.958,225.6742,224.8668,224.0048,5.58125,6.0975,6.08375,99.595,99.0243,98.5405,6.9,7.1325,114.3,114.1764,113.8485,113.5101,5.0875,4.855,4.84875,1.00375,0.87,0.925
12/27/2007,226.995,226.775,226.0434,225.1773,6.03125,6.06125,6.055,99.833,99.3161,98.821,6.92,7.11,113.73,113.6305,113.3411,112.994,5.06,4.845,4.83813,0.675,0.77,0.845
12/28/2007,224.17,223.9196,223.2219,222.3632,5.91875,6.035,6.02625,98.38,97.8733,97.3861,6.7125,6.88,112.29,112.1892,111.9074,111.557,4.4725,4.63125,4.6825,0.62625,0.70875,0.80125
12/31/2007,221.763,221.5203,220.8144,219.9581,5.8,5.95375,5.97375,97.773,97.2713,96.78,6.67,6.915,111.75,111.6519,111.3672,111.0208,4.4875,4.6,4.6525,0.6125,0.7025,0.795
1/2/2008,217.215,216.9761,216.3024,215.4664,5.6275,5.74625,5.82875,96.885,96.3933,95.9095,6.555,6.8875,109.66,109.5636,109.2894,108.9553,4.49875,4.57,4.63625,0.605,0.685,0.7725
1/3/2008,215.488,215.2556,214.5987,213.7879,5.60125,5.70875,5.7725,96.233,95.7449,95.2648,6.6125,6.9,109.32,109.2236,108.9577,108.6338,4.4975,4.54,4.60375,0.6,0.67,0.7675
1/4/2008,214.365,214.1588,213.4698,212.6071,5.615,5.695,5.74625,94.715,94.2299,93.7334,6.6575,6.94,108.6,108.5171,108.2428,107.9005,4.4775,4.515,4.58,0.5975,0.6675,0.765
1/7/2008,215.115,214.9097,214.131,213.3763,5.615,5.695,5.7325,95.285,94.7593,94.3156,6.71,6.91,109.18,109.0982,108.7959,108.501,4.39375,4.44125,4.5,0.59375,0.6675,0.76375
1/8/2008,214.873,214.6672,213.9256,213.1815,5.59,5.675,5.705,95.68,95.1566,94.7052,6.72,6.9325,108.9,108.8184,108.5313,108.2429,4.37375,4.41125,4.46875,0.59375,0.67,0.76125
1/9/2008,215.515,215.3152,214.6053,213.8381,5.5225,5.615,5.64625,97.168,96.633,96.167,6.8175,7.0225,110.05,109.9704,109.6934,109.3994,4.34375,4.37063,4.415,0.5925,0.6725,0.7575
1/10/2008,214.443,214.2413,213.5334,212.6747,5.45125,5.545,5.5975,97.91,97.3913,96.8684,6.8625,7.03,109.34,109.2614,109.0034,108.6817,4.33,4.31938,4.3525,0.59375,0.6725,0.76375
1/11/2008,212.925,212.7207,211.9475,211.1724,5.6025,5.69875,5.6925,96.975,96.4182,95.9518,6.905,7.035,108.84,108.7617,108.483,108.2169,4.30875,4.23625,4.2475,0.595,0.67125,0.75875
1/14/2008,211.56,211.3581,210.5863,209.8573,5.6025,5.6875,5.6825,97.303,96.7371,96.2783,6.9125,7.07,108.17,108.0928,107.8241,107.5685,4.3,4.08125,4.06875,0.5975,0.67,0.76
1/15/2008,209.585,209.3845,208.6572,207.9424,5.6,5.68,5.67438,94.065,93.5326,93.0862,6.9475,7.045,106.79,106.7136,106.4602,106.2085,4.29938,4.0225,4.0075,0.59875,0.665,0.76
1/16/2008,211.35,211.147,210.4395,209.7013,5.58375,5.64625,5.62875,94.695,94.1709,93.7061,6.9175,7.0525,107.64,107.5623,107.3173,107.0588,4.2925,3.98938,3.97063,0.5975,0.66156,0.7575
1/17/2008,210.035,209.8343,209.168,208.336,5.5675,5.625,5.61125,93.39,92.8902,92.3789,6.9225,7.07,106.54,106.4629,106.2364,105.9548,4.2925,3.95875,3.945,0.59625,0.65906,0.75625
1/18/2008,208.97,208.7682,208.0976,207.2841,5.56375,5.5975,5.59438,93.95,93.4341,92.9203,6.915,7.045,106.87,106.7925,106.5678,106.2945,4.285,3.93438,3.91563,0.59625,0.65875,0.755
1/21/2008,205.963,205.7634,205.0489,204.3129,5.5575,5.57875,5.57625,91.293,90.7651,90.3145,7.02,7.1525,105.99,105.9127,105.6729,105.4322,4.28,3.9025,3.8775,0.59438,0.65594,0.74844
1/22/2008,208.708,208.5085,207.8176,207.0668,5.54625,5.52875,5.52875,92.438,91.9299,91.465,6.9625,7.0975,106.44,106.3784,106.1797,105.9665,4.13,3.77375,3.7525,0.59,0.65406,0.74031
1/23/2008,208.665,208.4666,207.8018,207.0372,5.54625,5.4975,5.48875,93.164,92.6626,92.1925,6.975,7.1025,106.72,106.6591,106.4744,106.2656,3.48875,3.37625,3.3525,0.59,0.65281,0.73875
1/24/2008,211.845,211.6416,210.9692,210.1967,5.54375,5.5225,5.52688,94.54,94.0392,93.5316,6.98,7.125,107.18,107.1222,106.9311,106.7168,3.42625,3.285,3.26563,0.59375,0.65656,0.74375
1/25/2008,211.658,211.4516,210.7736,209.9447,5.545,5.555,5.5625,93.872,93.3718,92.8622,7,7.1025,106.73,106.6715,106.481,106.2519,3.39625,3.3125,3.3075,0.59375,0.65844,0.74704
1/28/2008,212.11,211.904,211.2514,210.403,5.55,5.55625,5.5675,95.045,94.5371,94.0098,7.005,7.165,106.9,106.8423,106.6603,106.4316,3.3525,3.28125,3.27,0.595,0.6575,0.74844
1/29/2008,213.098,212.8936,212.2815,211.438,5.555,5.57625,5.58375,95.25,94.752,94.2309,7.1,7.225,107.11,107.0545,106.8771,106.6543,3.31625,3.27125,3.26063,0.59688,0.65656,0.74656
1/30/2008,211.025,210.8182,210.1521,209.3871,5.555,5.5725,5.58,94.884,94.3601,93.8797,7.095,7.1975,106.23,106.1706,105.9904,105.796,3.2775,3.26375,3.25188,0.59875,0.65406,0.82375
1/31/2008,211.523,211.3088,210.7167,209.8946,5.555,5.5675,5.575,95.34,94.8506,94.3281,7.1,7.18,106.45,106.3927,106.2289,106.0215,3.1475,3.14375,3.125,0.5975,0.6475,0.82125
2/1/2008,209.275,209.0779,208.4651,207.588,5.5425,5.54,5.55,96.295,95.794,95.2176,7.0775,7.2375,106.49,106.4349,106.2569,106.0338,3.14875,3.14125,3.1125,0.5925,0.6425,0.82
2/4/2008,210.59,210.3917,209.7771,208.9218,5.5225,5.545,5.56,96.915,96.4163,95.8526,7.045,7.2325,106.71,106.6527,106.476,106.2545,3.19375,3.18125,3.1575,0.595,0.6425,0.82125
2/5/2008,209.888,209.6889,209.0792,208.2446,5.49125,5.535,5.5575,95.85,95.3648,94.8313,7.0275,7.175,106.82,106.763,106.5961,106.3805,3.24625,3.21813,3.1825,0.595,0.64125,0.82
2/6/2008,208.97,208.7742,208.1227,207.3485,5.45,5.52875,5.5575,95.425,94.8954,94.3986,7.085,7.2675,106.54,106.4851,106.3065,106.1203,3.19875,3.1925,3.15,0.59438,0.64125,0.8225
2/7/2008,208.765,208.57,207.9738,207.1133,5.36,5.50125,5.55,96.155,95.6521,95.0801,7.22,7.3575,107.49,107.4365,107.2731,107.065,3.1175,3.165,3.12625,0.59625,0.64375,0.8225
2/8/2008,208.825,208.6318,208.0322,207.1913,5.3475,5.51125,5.56,96.097,95.5982,95.0509,7.2425,7.3775,107.3,107.247,107.0839,106.884,3.10875,3.15375,3.1175,0.5975,0.6475,0.8375
2/11/2008,208.685,208.493,207.8887,207.045,5.34625,5.53625,5.57375,96.655,96.1522,95.6059,7.195,7.3975,106.97,106.917,106.7538,106.5602,3.10375,3.13875,3.1,0.59625,0.64875,0.8375
2/12/2008,210.315,210.1212,209.5197,208.6894,5.34625,5.545,5.5825,96.908,96.4002,95.8576,7.17,7.435,107.31,107.2555,107.0951,106.9034,3.1075,3.1275,3.0975,0.595,0.64875,0.84125
2/13/2008,212.66,212.4641,211.7944,210.9969,5.34625,5.55,5.5875,97.103,96.5597,96.0429,7.1625,7.435,108.34,108.2848,108.103,107.9219,3.115,3.12125,3.09188,0.59813,0.65125,0.84375
2/14/2008,212.39,212.1962,211.5762,210.6872,5.34375,5.55,5.59625,97.305,96.7868,96.1928,7.2,7.5275,107.87,107.816,107.646,107.444,3.12563,3.11625,3.08563,0.6,0.65,0.84375
2/15/2008,211.45,211.2543,210.6343,209.7365,5.3425,5.54625,5.59875,98.025,97.5052,96.8999,7.215,7.5675,107.82,107.7653,107.5958,107.389,3.13625,3.11875,3.08625,0.59875,0.65,0.84625
2/18/2008,211.33,211.1347,210.4347,209.6372,5.345,5.54813,5.6,98.895,98.321,97.7778,7.2075,7.545,108.23,108.1752,108.0014,107.8047,3.13375,3.11375,3.08375,0.59625,0.65,0.84438
2/19/2008,210,209.8063,209.0963,208.3371,5.35,5.55,5.6,99.048,98.46,97.9352,7.27,7.56,107.78,107.7254,107.554,107.3535,3.13875,3.11063,3.08375,0.59813,0.6475,0.8475
2/20/2008,209.95,209.7565,209.072,208.2923,5.34625,5.55,5.6,99.29,98.7167,98.1732,7.2775,7.5575,108.12,108.0655,107.8803,107.6876,3.145,3.1175,3.08813,0.595,0.64375,0.8475
2/21/2008,210.815,210.6198,209.9937,209.1357,5.35,5.5525,5.61125,98.68,98.1465,97.5266,7.3025,7.56,107.4,107.3449,107.1778,106.9735,3.15313,3.135,3.10438,0.59563,0.64,0.84406
2/22/2008,210.775,210.5802,209.9616,209.0447,5.3475,5.555,5.61625,99.016,98.4854,97.8665,7.3275,7.585,107.17,107.1152,106.9506,106.7308,3.135,3.12,3.09063,0.59563,0.63875,0.84531
2/25/2008,212.59,212.3943,211.7691,210.8721,5.3475,5.5575,5.62375,100.175,99.6397,99.029,7.33,7.59,108.07,108.0157,107.8492,107.631,3.14188,3.12375,3.1,0.59688,0.64,0.845
2/26/2008,213.185,212.9904,212.3702,211.5131,5.34625,5.56,5.6325,100.185,99.6522,99.0558,7.335,7.595,107.28,107.2255,107.0636,106.8582,3.14125,3.125,3.1,0.59688,0.6375,0.8425
2/27/2008,211.025,210.8335,210.1773,209.3612,5.35,5.57313,5.65063,100.273,99.7031,99.1346,7.3825,7.605,106.49,106.4372,106.2694,106.0785,3.1425,3.12188,3.095,0.60563,0.65625,0.84375
2/28/2008,209.56,209.3676,208.7158,207.8128,5.3425,5.58,5.6625,99.995,99.4186,98.7853,7.5025,7.7525,105.37,105.317,105.1563,104.9498,3.1425,3.11938,3.08438,0.615,0.85125,0.885
2/29/2008,206.338,206.1496,205.5153,204.6573,5.35,5.58875,5.67563,96.556,96.0068,95.416,7.515,7.75,103.74,103.6882,103.5354,103.3482,3.1375,3.11063,3.07,0.61375,0.855,0.89125
3/3/2008,205.295,205.106,204.4187,203.6389,5.3525,5.60875,5.69125,97.235,96.6458,96.1059,7.5475,7.76,103.49,103.4379,103.2765,103.1105,3.13625,3.08625,3.0425,0.615,0.85875,0.9
3/4/2008,205.32,205.1306,204.4666,203.6952,5.3525,5.6275,5.7,95.883,95.3234,94.7927,7.545,7.7275,103.37,103.3175,103.161,102.9936,3.13438,3.08,3.04188,0.61625,0.86188,0.90188
3/5/2008,207.198,207.0097,206.3686,205.5961,5.3525,5.62875,5.705,97.228,96.6732,96.1149,7.5075,7.715,104.02,103.9676,103.8159,103.6481,3.13375,3.075,3.03875,0.6125,0.86688,0.90625
3/6/2008,206.29,206.1001,205.4522,204.6282,5.3425,5.62125,5.7025,95.133,94.5889,94.0184,7.5425,7.77,102.67,102.618,102.4767,102.3039,3.12813,3.05813,3.02875,0.60875,0.86875,0.90875
3/7/2008,206.733,206.5437,205.8922,205.0902,5.3475,5.625,5.7075,95.155,94.6086,94.0473,7.5475,7.8275,102.67,102.6193,102.4807,102.3252,3.10688,3,2.98125,0.6125,0.87875,0.91375
3/10/2008,204.455,204.2635,203.5584,202.8262,5.34625,5.63813,5.71625,93.258,92.6808,92.1824,7.6325,7.845,101.76,101.7075,101.5652,101.4249,3.08,2.935,2.92,0.61,0.88375,0.925
3/11/2008,207.513,207.1893,206.6242,205.8412,5.345,5.6525,5.72125,96.043,95.4652,94.927,7.62,7.8325,103.42,103.3688,103.2214,103.0614,3.0425,2.89,2.88,0.61,0.875,0.9175
3/12/2008,206.34,206.0502,205.4824,204.6845,5.3475,5.66,5.72375,95.015,94.4677,93.9256,7.54,7.77,101.8,101.7542,101.6109,101.4516,2.95625,2.86125,2.85875,0.60875,0.86125,0.91
3/13/2008,204.665,204.4472,203.8043,202.9507,5.34375,5.675,5.74,95.32,94.7698,94.1944,7.5225,7.7325,100.65,100.6058,100.4724,100.3082,2.87625,2.8175,2.80188,0.6075,0.8525,0.9075
3/14/2008,200.17,199.984,199.3384,198.5255,5.34625,5.7,5.7975,92.878,92.343,91.8069,7.5275,7.72,99.09,99.0522,98.9268,98.788,2.76,2.775,2.77063,0.6125,0.85625,0.9075
3/17/2008,194.555,194.3719,193.6764,192.987,5.56625,5.71875,5.82125,89.705,89.1543,88.6847,7.56,7.745,97.33,97.2903,97.1614,97.054,2.6025,2.55875,2.565,0.6225,0.8525,0.90813
3/18/2008,200.22,200.0216,199.3667,198.5934,5.6,5.745,5.84375,92.49,91.9157,91.4377,7.555,7.655,99.86,99.8183,99.6891,99.5804,2.63,2.53563,2.53688,0.64625,0.85,0.915
