Date,Signal,FX_name,Period,Foreign_IR,Domestic_IR,FX_Rate,Equity,Asset Pos,Unreal_Return,Real_Return,Drawdown
2009-04-06,0.000996167197195641,GBP,2M,0.014150000000000001,0.0051875,149.17,10661.498285445481,21322.996570890962,0.12195666252367403,0.0661498285445481,0.0661498285445481
2009-04-07,0.000996167197195641,GBP,2M,0.013999999999999999,0.0050812999999999995,147.94299999999996,10661.498285445481,21322.996570890962,0.10469381268939365,0.0661498285445481,0.0661498285445481
2009-04-08,0.000996167197195641,GBP,2M,0.013893799999999998,0.004987500000000001,146.79399999999995,10661.498285445481,21322.996570890962,0.08822802384943151,0.0661498285445481,0.0661498285445481
2009-04-09,0.000996167197195641,GBP,2M,0.01375,0.0049438,147.41,10661.498285445481,21322.996570890962,0.09679879907670447,0.0661498285445481,0.0661498285445481
2009-04-14,0.000996167197195641,GBP,2M,0.013612500000000001,0.0049063,147.431,10661.498285445481,21322.996570890962,0.09702758713304886,0.0661498285445481,0.0661498285445481
2009-04-15,0.000996167197195641,GBP,2M,0.013462499999999999,0.0048813,149.05,10661.498285445481,21322.996570890962,0.1200424217684656,0.0661498285445481,0.0661498285445481
2009-04-16,0.000996167197195641,GBP,2M,0.0133625,0.0048813,148.16,10661.498285445481,21322.996570890962,0.10699528463541651,0.0661498285445481,0.0661498285445481
2009-04-17,0.000996167197195641,GBP,2M,0.013274999999999999,0.0048313,146.74,10661.498285445481,21322.996570890962,0.08645891028645816,0.0661498285445481,0.0661498285445481
2009-04-20,0.000996167197195641,GBP,2M,0.013187500000000001,0.0047438,142.321,10661.498285445481,21322.996570890962,0.0241758816702177,0.0661498285445481,0.0661498285445481
2009-04-21,0.000996167197195641,GBP,2M,0.013156300000000001,0.0046625,144.876,10661.498285445481,21322.996570890962,0.060551117992424235,0.0661498285445481,0.0661498285445481
2009-04-22,0.000996167197195641,GBP,2M,0.0130875,0.0046313,142.055,10661.498285445481,21322.996570890962,0.020388541027461817,0.0661498285445481,0.0661498285445481
2009-04-23,0.000996167197195641,GBP,2M,0.013025,0.0045874999999999996,144.211,10661.498285445481,21322.996570890962,0.050810078006628547,0.0661498285445481,0.0661498285445481
2009-04-24,0.000996167197195641,GBP,2M,0.0129938,0.00455,142.651,10661.498285445481,21322.996570890962,0.02820001494791652,0.0661498285445481,0.0661498285445481
2009-04-27,0.000996167197195641,GBP,2M,0.012825,0.004525,141.718,10661.498285445481,21322.996570890962,0.015705914299242344,0.0661498285445481,0.0661498285445481
2009-04-28,0.000996167197195641,GBP,2M,0.012737499999999999,0.0045000000000000005,141.143,10661.498285445481,21322.996570890962,0.007410375976562176,0.0661498285445481,0.0661498285445481
2009-04-29,0.000996167197195641,GBP,2M,0.0126875,0.0044875,144.263,10661.498285445481,21322.996570890962,0.05061195149739552,0.0661498285445481,0.0661498285445481
2009-04-30,0.000996167197195641,GBP,2M,0.012593799999999999,0.0044624999999999995,145.885,10661.498285445481,21322.996570890962,0.07491067214962094,0.0661498285445481,0.0661498285445481
2009-05-01,0.000996167197195641,GBP,2M,0.012549999999999999,0.004475,147.9,10661.498285445481,21322.996570890962,0.10321963896780288,0.0661498285445481,0.0661498285445481
2009-05-05,0.000996167197195641,GBP,2M,0.012450000000000001,0.0044375,149.149,11955.915499595409,21322.996570890962,0,0.19559154995954087,0.12944172141499277
2009-05-06,0.0005276610337205945,GBP,2M,0.012375,0.0044375,148.812,11955.915499595409,23911.830999190817,0.0016219449752704106,0.19559154995954087,0.12944172141499277
2009-05-07,0.0005276610337205945,GBP,2M,0.0122875,0.0044375,148.85,11955.915499595409,23911.830999190817,0.00157934255291274,0.19559154995954087,0.12944172141499277
2009-05-08,0.0005276610337205945,GBP,2M,0.0122125,0.004425,149.95,11955.915499595409,23911.830999190817,0.01461386261813435,0.19559154995954087,0.12944172141499277
2009-05-11,0.0005276610337205945,GBP,2M,0.0121125,0.0044375,147.382,11955.915499595409,23911.830999190817,-0.017930124854186092,0.19559154995954087,0.12944172141499277
2009-05-12,0.0005276610337205945,GBP,2M,0.012018799999999998,0.004425,147.283,11955.915499595409,23911.830999190817,-0.019103113578099226,0.19559154995954087,0.12944172141499277
2009-05-13,0.0005276610337205945,GBP,2M,0.0118875,0.004375,144.451,11955.915499595409,23911.830999190817,-0.0571371188688203,0.19559154995954087,0.12944172141499277
2009-05-14,0.0005276610337205945,GBP,2M,0.01175,0.0043,145.971,11955.915499595409,23911.830999190817,-0.03677684330017395,0.19559154995954087,0.12944172141499277
2009-05-15,0.0005276610337205945,GBP,2M,0.011593800000000001,0.0042625,144.484,11955.915499595409,23911.830999190817,-0.0578459333213549,0.19559154995954087,0.12944172141499277
2009-05-18,0.0005276610337205945,GBP,2M,0.01135,0.0042625,147.806,11955.915499595409,23911.830999190817,-0.012364924526622913,0.19559154995954087,0.12944172141499277
2009-05-19,0.0005276610337205945,GBP,2M,0.0112188,0.00425,148.52,11955.915499595409,23911.830999190817,-0.002513852560614997,0.19559154995954087,0.12944172141499277
2009-05-20,0.0005276610337205945,GBP,2M,0.011087499999999998,0.0042375,149.49200000000005,11955.915499595409,23911.830999190817,0.010297675500020972,0.19559154995954087,0.12944172141499277
2009-05-21,0.0005276610337205945,GBP,2M,0.0109313,0.0042125,149.55700000000004,11955.915499595409,23911.830999190817,0.010828296089277068,0.19559154995954087,0.12944172141499277
2009-05-22,0.0005276610337205945,GBP,2M,0.010812500000000001,0.004225,151.016,11955.915499595409,23911.830999190817,0.030098855570929738,0.19559154995954087,0.12944172141499277
2009-05-26,0.0005276610337205945,GBP,2M,0.0107125,0.0041625,151.343,11955.915499595409,23911.830999190817,0.03521640178077642,0.19559154995954087,0.12944172141499277
2009-05-27,0.0005276610337205945,GBP,2M,0.0106875,0.0041625,152.10299999999995,11955.915499595409,23911.830999190817,0.04543589057577709,0.19559154995954087,0.12944172141499277
2009-05-28,0.0005276610337205945,GBP,2M,0.010700000000000001,0.004175,154.441,11955.915499595409,23911.830999190817,0.07625657480671967,0.19559154995954087,0.12944172141499277
2009-05-29,0.0005276610337205945,GBP,2M,0.0106875,0.0041219,154.344,11955.915499595409,23911.830999190817,0.07488840608208974,0.19559154995954087,0.12944172141499277
2009-06-01,0.0005276610337205945,GBP,2M,0.0106563,0.0041125,158.813,11955.915499595409,23911.830999190817,0.13492775896825326,0.19559154995954087,0.12944172141499277
2009-06-02,0.0005276610337205945,GBP,2M,0.0106563,0.0040875,158.765,11955.915499595409,23911.830999190817,0.13520108099135525,0.19559154995954087,0.12944172141499277
2009-06-03,0.0005276610337205945,GBP,2M,0.010662499999999998,0.004050000000000001,156.631,11955.915499595409,23911.830999190817,0.10647717021993516,0.19559154995954087,0.12944172141499277
2009-06-04,0.0005276610337205945,GBP,2M,0.0106313,0.004025,156.208,11955.915499595409,23911.830999190817,0.10061629447911108,0.19559154995954087,0.12944172141499277
2009-06-05,0.0005276610337205945,GBP,2M,0.010556299999999998,0.003975,157.67,11955.915499595409,23911.830999190817,0.11782406440327667,0.19559154995954087,0.12944172141499277
2009-06-08,0.0005276610337205945,GBP,2M,0.0105375,0.00395,158.093,11955.915499595409,23911.830999190817,0.12586919089807905,0.19559154995954087,0.12944172141499277
2009-06-09,0.0005276610337205945,GBP,2M,0.010512500000000001,0.0039125,158.776,11955.915499595409,23911.830999190817,0.13504457397437677,0.19559154995954087,0.12944172141499277
2009-06-10,0.0005276610337205945,GBP,2M,0.0105063,0.0038875,160.503,11955.915499595409,23911.830999190817,0.15839518208935333,0.19559154995954087,0.12944172141499277
2009-06-11,0.0005276610337205945,GBP,2M,0.0104813,0.0038624999999999996,161.985,11955.915499595409,23911.830999190817,0.17864371934717907,0.19559154995954087,0.12944172141499277
2009-06-12,0.0005276610337205945,GBP,2M,0.0104625,0.0038250000000000003,161.825,11955.915499595409,23911.830999190817,0.17500967266602602,0.19559154995954087,0.12944172141499277
2009-06-15,0.0005276610337205945,GBP,2M,0.010437499999999999,0.0038125,159.67,11955.915499595409,23911.830999190817,0.14687699570506754,0.19559154995954087,0.12944172141499277
2009-06-16,0.0005276610337205945,GBP,2M,0.0104125,0.0038,158.19299999999996,11955.915499595409,23911.830999190817,0.12762631920981746,0.19559154995954087,0.12944172141499277
2009-06-17,0.0005276610337205945,GBP,2M,0.0104125,0.0037874999999999996,157.035,11955.915499595409,23911.830999190817,0.11154702230420642,0.19559154995954087,0.12944172141499277
2009-06-18,0.0005276610337205945,GBP,2M,0.0104,0.0037874999999999996,157.585,11955.915499595409,23911.830999190817,0.11766565281238858,0.19559154995954087,0.12944172141499277
2009-06-19,0.0005276610337205945,GBP,2M,0.0103375,0.0037874999999999996,158.77,11955.915499595409,23911.830999190817,0.1340612313212695,0.19559154995954087,0.12944172141499277
2009-06-22,0.0005276610337205945,GBP,2M,0.0102625,0.003775,156.716,11955.915499595409,23911.830999190817,0.107499697485172,0.19559154995954087,0.12944172141499277
2009-06-23,0.0005276610337205945,GBP,2M,0.0102125,0.0037375000000000004,156.675,11955.915499595409,23911.830999190817,0.1068424845817913,0.19559154995954087,0.12944172141499277
2009-06-24,0.0005276610337205945,GBP,2M,0.010162500000000001,0.0037,156.94,11955.915499595409,23911.830999190817,0.11037030437318476,0.19559154995954087,0.12944172141499277
2009-06-25,0.0005276610337205945,GBP,2M,0.0100625,0.0036625000000000004,157.06,11955.915499595409,23911.830999190817,0.11191583403021732,0.19559154995954087,0.12944172141499277
2009-06-26,0.0005276610337205945,GBP,2M,0.01,0.0035499999999999998,157.28799999999995,11955.915499595409,23911.830999190817,0.11420018611560756,0.19559154995954087,0.12944172141499277
2009-06-29,0.0005276610337205945,GBP,2M,0.009875,0.0034999999999999996,159.14,11955.915499595409,23911.830999190817,0.14001354613763942,0.19559154995954087,0.12944172141499277
2009-06-30,0.0005276610337205945,GBP,2M,0.009818799999999999,0.0034999999999999996,158.575,11955.915499595409,23911.830999190817,0.13210837571955364,0.19559154995954087,0.12944172141499277
2009-07-01,0.0005276610337205945,GBP,2M,0.00975,0.0034999999999999996,159.273,11955.915499595409,23911.830999190817,0.14197392870176917,0.19559154995954087,0.12944172141499277
2009-07-02,0.0005276610337205945,GBP,2M,0.009615,0.0034999999999999996,157.28,11955.915499595409,23911.830999190817,0.11494764945782963,0.19559154995954087,0.12944172141499277
2009-07-03,0.0005276610337205945,GBP,2M,0.009399999999999999,0.0034999999999999996,156.863,11955.915499595409,23911.830999190817,0.10881723447320044,0.19559154995954087,0.12944172141499277
2009-07-06,0.0005276610337205945,GBP,2M,0.0092625,0.003475,155.305,13009.956386001006,23911.830999190817,0,0.3009956386001005,0.10540408864055961
2009-07-07,0.00019355521819575117,GBP,2M,0.0090875,0.0034375,153.15,13009.956386001006,26019.91277200201,0.0004953795480501782,0.3009956386001005,0.10540408864055961
2009-07-08,0.00019355521819575117,GBP,2M,0.0087875,0.0034125,149.29,13009.956386001006,26019.91277200201,-0.049730774256267825,0.3009956386001005,0.10540408864055961
2009-07-09,0.00019355521819575117,GBP,2M,0.0086125,0.0034000000000000002,151.925,13009.956386001006,26019.91277200201,-0.015407629575243244,0.3009956386001005,0.10540408864055961
2009-07-10,0.00019355521819575117,GBP,2M,0.0084375,0.0033750000000000004,150.07,13009.956386001006,26019.91277200201,-0.04108054943710227,0.3009956386001005,0.10540408864055961
2009-07-13,0.00019355521819575117,GBP,2M,0.0082375,0.0033750000000000004,150.873,13009.956386001006,26019.91277200201,-0.029774333904388887,0.3009956386001005,0.10540408864055961
2009-07-14,0.00019355521819575117,GBP,2M,0.0080875,0.0033625,152.5,13009.956386001006,26019.91277200201,-0.008124764303584008,0.3009956386001005,0.10540408864055961
2009-07-15,0.00019355521819575117,GBP,2M,0.0079688,0.0033374999999999998,154.76,13009.956386001006,26019.91277200201,0.021116919052047805,0.3009956386001005,0.10540408864055961
2009-07-16,0.00019355521819575117,GBP,2M,0.007877499999999999,0.0033188000000000002,154.41,13009.956386001006,26019.91277200201,0.01677626705824768,0.3009956386001005,0.10540408864055961
2009-07-17,0.00019355521819575117,GBP,2M,0.0076025,0.0032875,153.87,13009.956386001006,26019.91277200201,0.009501062503399363,0.3009956386001005,0.10540408864055961
2009-07-20,0.00019355521819575117,GBP,2M,0.0075625,0.003275,155.87,13009.956386001006,26019.91277200201,0.03549737518355358,0.3009956386001005,0.10540408864055961
2009-07-21,0.00019355521819575117,GBP,2M,0.007490000000000001,0.0032624999999999998,154.32,13009.956386001006,26019.91277200201,0.015348635924838278,0.3009956386001005,0.10540408864055961
2009-07-22,0.00019355521819575117,GBP,2M,0.0074438,0.0032563,154.468,13009.956386001006,26019.91277200201,0.0173598447930604,0.3009956386001005,0.10540408864055961
2009-07-23,0.00019355521819575117,GBP,2M,0.0073775,0.003225,156.423,13009.956386001006,26019.91277200201,0.042826853102735575,0.3009956386001005,0.10540408864055961
2009-07-24,0.00019355521819575117,GBP,2M,0.0072938000000000005,0.0032563,155.715,13009.956386001006,26019.91277200201,0.03240365528743144,0.3009956386001005,0.10540408864055961
2009-07-27,0.00019355521819575117,GBP,2M,0.007181300000000001,0.0032375,156.94299999999996,13009.956386001006,26019.91277200201,0.04961890330178932,0.3009956386001005,0.10540408864055961
2009-07-28,0.00019355521819575117,GBP,2M,0.0070875,0.0032375,155.33,13009.956386001006,26019.91277200201,0.028808581946483898,0.3009956386001005,0.10540408864055961
2009-07-29,0.00019355521819575117,GBP,2M,0.0070374999999999995,0.003225,155.585,13009.956386001006,26019.91277200201,0.032034640479686585,0.3009956386001005,0.10540408864055961
2009-07-30,0.00019355521819575117,GBP,2M,0.006999999999999999,0.0032500000000000003,157.62,13009.956386001006,26019.91277200201,0.05870249496927202,0.3009956386001005,0.10540408864055961
2009-07-31,0.00019355521819575117,GBP,2M,0.0069625,0.0032375,158.23,13009.956386001006,26019.91277200201,0.06614039572796011,0.3009956386001005,0.10540408864055961
2009-08-03,0.00019355521819575117,GBP,2M,0.0069,0.0032375,161.268,13009.956386001006,26019.91277200201,0.1063021037281775,0.3009956386001005,0.10540408864055961
2009-08-04,0.00019355521819575117,GBP,2M,0.0068625000000000005,0.0032375,161.31,13009.956386001006,26019.91277200201,0.10687699441181289,0.3009956386001005,0.10540408864055961
2009-08-05,0.00019355521819575117,GBP,2M,0.0068000000000000005,0.0032313000000000003,161.34,13009.956386001006,26019.91277200201,0.10672542563495944,0.3009956386001005,0.10540408864055961
2009-08-06,0.00019355521819575117,GBP,2M,0.0067374999999999996,0.0032375,160.22,13009.956386001006,26019.91277200201,0.09272039409637248,0.3009956386001005,0.10540408864055961
2009-08-07,0.00019355521819575117,GBP,2M,0.006625,0.003225,162.79,13009.956386001006,26019.91277200201,0.12535105441344432,0.3009956386001005,0.10540408864055961
2009-08-10,0.00019355521819575117,GBP,2M,0.006625,0.0031875,160.13299999999995,13009.956386001006,26019.91277200201,0.09112146931255778,0.3009956386001005,0.10540408864055961
2009-08-11,0.00019355521819575117,GBP,2M,0.0065249999999999996,0.00315,158.188,13009.956386001006,26019.91277200201,0.06593912383749409,0.3009956386001005,0.10540408864055961
2009-08-12,0.00019355521819575117,GBP,2M,0.006375,0.0031,158.319,13009.956386001006,26019.91277200201,0.06724170827214876,0.3009956386001005,0.10540408864055961
2009-08-13,0.00019355521819575117,GBP,2M,0.006212499999999999,0.003075,158.335,13009.956386001006,26019.91277200201,0.06780404470549836,0.3009956386001005,0.10540408864055961
2009-08-14,0.00019355521819575117,GBP,2M,0.00615,0.003075,157.05100000000004,13009.956386001006,26019.91277200201,0.050378504405286344,0.3009956386001005,0.10540408864055961
2009-08-17,0.00019355521819575117,GBP,2M,0.006125,0.0030499999999999998,154.49,13009.956386001006,26019.91277200201,0.017539213846739468,0.3009956386001005,0.10540408864055961
2009-08-18,0.00019355521819575117,GBP,2M,0.0060999999999999995,0.0030499999999999998,156.785,13009.956386001006,26019.91277200201,0.04758254609234793,0.3009956386001005,0.10540408864055961
2009-08-19,0.00019355521819575117,GBP,2M,0.006025,0.0030125,155.498,13009.956386001006,26019.91277200201,0.03070832945831312,0.3009956386001005,0.10540408864055961
2009-08-20,0.00019355521819575117,GBP,2M,0.0059499999999999996,0.003,155.488,13009.956386001006,26019.91277200201,0.03042373524772942,0.3009956386001005,0.10540408864055961
2009-08-21,0.00019355521819575117,GBP,2M,0.0059125,0.003,155.819,13009.956386001006,26019.91277200201,0.03391262533311584,0.3009956386001005,0.10540408864055961
2009-08-24,0.00019355521819575117,GBP,2M,0.0058375,0.003,155.247,13009.956386001006,26019.91277200201,0.02710627788655027,0.3009956386001005,0.10540408864055961
2009-08-25,0.00019355521819575117,GBP,2M,0.0058,0.0029875,154.0,13009.956386001006,26019.91277200201,0.01103842531408078,0.3009956386001005,0.10540408864055961
2009-08-26,0.00019355521819575117,GBP,2M,0.0057625,0.0029749999999999998,153.166,13009.956386001006,26019.91277200201,5.3150187632700356e-05,0.3009956386001005,0.10540408864055961
2009-08-27,0.00019355521819575117,GBP,2M,0.0056875,0.0030063,152.295,13009.956386001006,26019.91277200201,-0.011343662987436703,0.3009956386001005,0.10540408864055961
2009-08-28,0.00019355521819575117,GBP,2M,0.0056625,0.0030063,152.29,13009.956386001006,26019.91277200201,-0.011743893857072875,0.3009956386001005,0.10540408864055961
2009-09-01,0.00019355521819575117,GBP,2M,0.0056125,0.003,150.175,13009.956386001006,26019.91277200201,-0.03945701038777397,0.3009956386001005,0.10540408864055961
2009-09-02,0.00019355521819575117,GBP,2M,0.005575,0.0029749999999999998,150.05700000000004,13009.956386001006,26019.91277200201,-0.04071931231304732,0.3009956386001005,0.10540408864055961
2009-09-03,0.00019355521819575117,GBP,2M,0.0055375,0.0029438000000000003,151.171,13009.956386001006,26019.91277200201,-0.026263674802849895,0.3009956386001005,0.10540408864055961
2009-09-04,0.00019355521819575117,GBP,2M,0.0054813,0.0029438000000000003,152.46200000000005,13009.956386001006,26019.91277200201,-0.009938304338717565,0.3009956386001005,0.10540408864055961
2009-09-07,0.00019355521819575117,GBP,2M,0.0054063,0.0029188000000000005,152.175,12838.408157047705,26019.91277200201,0,0.28384081570477027,-0.017154822895330213
2009-09-08,2.6064290562510806e-05,GBP,1M,0.00515,0.001825,152.245,12838.408157047705,25676.81631409541,-0.0007782806802715827,0.28384081570477027,-0.017154822895330213
